Working Electrode (V),Current (mA)
-0.20674,-1.0045
-0.207314,-0.994014
-0.208007,-1.00133
-0.208626,-1.00382
-0.209283,-0.999708
-0.210006,-1.0089
-0.21064,-0.997502
-0.211289,-1.00568
-0.21196,-1.00442
-0.212638,-1.0027
-0.213295,-1.01527
-0.213928,-1.00712
-0.214614,-1.0139
-0.215308,-1.0145
-0.215994,-1.00956
-0.216658,-1.01836
-0.217269,-1.00911
-0.217918,-1.01937
-0.218612,-1.01731
-0.219245,-1.01761
-0.219864,-1.02554
-0.220565,-1.01847
-0.221222,-1.02535
-0.221878,-1.02383
-0.222571,-1.02193
-0.223287,-1.03215
-0.223906,-1.02021
-0.2246,-1.03165
-0.225211,-1.02873
-0.225815,-1.02964
-0.226546,-1.03728
-0.227225,-1.02907
-0.227844,-1.03814
-0.228537,-1.04045
-0.229163,-1.03754
-0.229902,-1.04647
-0.230506,-1.0361
-0.231162,-1.04445
-0.23187,-1.04324
-0.232527,-1.04703
-0.233183,-1.05108
-0.233869,-1.04449
-0.234451,-1.05368
-0.235181,-1.05307
-0.235823,-1.05797
-0.236546,-1.06689
-0.237128,-1.05473
-0.237784,-1.06859
-0.238418,-1.06037
-0.239111,-1.06649
-0.239812,-1.07368
-0.240431,-1.06615
-0.241073,-1.0766
-0.241818,-1.07429
-0.242489,-1.07616
-0.243108,-1.08245
-0.243765,-1.07447
-0.244428,-1.08498
-0.245092,-1.08249
-0.245756,-1.08772
-0.246442,-1.09038
-0.247113,-1.08722
-0.247769,-1.09574
-0.248455,-1.09098
-0.249037,-1.09822
-0.249715,-1.10478
-0.250424,-1.0995
-0.251125,-1.11503
-0.251789,-1.10846
-0.252408,-1.11801
-0.253064,-1.12215
-0.253735,-1.11803
-0.254414,-1.13066
-0.255077,-1.12394
-0.255741,-1.13438
-0.256457,-1.13918
-0.257098,-1.13584
-0.25771,-1.15007
-0.258433,-1.14308
-0.259089,-1.15397
-0.259738,-1.15758
-0.260402,-1.15345
-0.261021,-1.1688
-0.261692,-1.16452
-0.262415,-1.17623
-0.263049,-1.18167
-0.263728,-1.17646
-0.264376,-1.19349
-0.26501,-1.18922
-0.265674,-1.20077
-0.266353,-1.19903
-0.267016,-1.19876
-0.267695,-1.21341
-0.268351,-1.20846
-0.268992,-1.22019
-0.269693,-1.22406
-0.270394,-1.22276
-0.271043,-1.23891
-0.271655,-1.23573
-0.272326,-1.24686
-0.272967,-1.25182
-0.273653,-1.25159
-0.274294,-1.26731
-0.275003,-1.26117
-0.275667,-1.27182
-0.276323,-1.27639
-0.276927,-1.27382
-0.27762,-1.29268
-0.278299,-1.28776
-0.278858,-1.30102
-0.279552,-1.30118
-0.280215,-1.30192
-0.280894,-1.31953
-0.281603,-1.3117
-0.282214,-1.32483
-0.282848,-1.32899
-0.283549,-1.33201
-0.284227,-1.34637
-0.284884,-1.34235
-0.28557,-1.35334
-0.286278,-1.35654
-0.286905,-1.3574
-0.287613,-1.37004
-0.288232,-1.36501
-0.288881,-1.37808
-0.289544,-1.37846
-0.290171,-1.37936
-0.290857,-1.39123
-0.291491,-1.38609
-0.292169,-1.39883
-0.2929,-1.39599
-0.293527,-1.40025
-0.294213,-1.41172
-0.294854,-1.40714
-0.295518,-1.41756
-0.296196,-1.41853
-0.2968,-1.41955
-0.297464,-1.43066
-0.29809,-1.42252
-0.298821,-1.43343
-0.29947,-1.43203
-0.300126,-1.43589
-0.30082,-1.44364
-0.301468,-1.43487
-0.302102,-1.44409
-0.302751,-1.43705
-0.303489,-1.44069
-0.304175,-1.44893
-0.304839,-1.44003
-0.305495,-1.45042
-0.306114,-1.44565
-0.306815,-1.45136
-0.307472,-1.45506
-0.30812,-1.44562
-0.308762,-1.45344
-0.30944,-1.44664
-0.310052,-1.44733
-0.31076,-1.45015
-0.311416,-1.43923
-0.312088,-1.44844
-0.312774,-1.43999
-0.3134,-1.44
-0.314086,-1.44191
-0.314645,-1.43167
-0.315361,-1.44352
-0.316017,-1.43253
-0.316689,-1.43264
-0.31739,-1.43647
-0.317956,-1.42433
-0.318665,-1.43137
-0.319366,-1.42091
-0.320044,-1.42063
-0.320693,-1.4184
-0.321402,-1.40811
-0.32205,-1.4163
-0.322684,-1.40662
-0.32334,-1.40775
-0.324012,-1.40707
-0.324631,-1.3983
-0.325302,-1.40524
-0.326055,-1.39451
-0.326681,-1.39766
-0.327338,-1.39439
-0.328001,-1.37922
-0.328628,-1.3864
-0.329321,-1.37606
-0.32997,-1.37734
-0.330641,-1.3745
-0.331327,-1.36696
-0.331939,-1.3765
-0.332625,-1.36153
-0.333281,-1.36456
-0.333989,-1.36102
-0.334593,-1.3523
-0.335265,-1.35938
-0.335883,-1.34664
-0.33657,-1.35006
-0.337278,-1.34959
-0.337912,-1.33916
-0.338605,-1.34831
-0.339321,-1.33566
-0.33994,-1.34114
-0.340596,-1.32092
-0.341178,-1.30768
-0.341857,-1.32226
-0.342505,-1.31316
-0.343162,-1.32192
-0.343825,-1.32069
-0.344482,-1.31537
-0.345168,-1.32514
-0.345824,-1.3141
-0.346488,-1.31584
-0.347166,-1.31328
-0.3478,-1.30839
-0.348464,-1.31674
-0.349113,-1.3057
-0.349813,-1.31168
-0.350529,-1.30686
-0.351141,-1.30588
-0.351767,-1.31078
-0.352476,-1.30036
-0.353117,-1.30676
-0.353751,-1.30468
-0.35443,-1.30032
-0.355108,-1.30958
-0.355772,-1.29667
-0.356518,-1.30639
-0.357136,-1.29894
-0.35777,-1.29958
-0.358479,-1.30475
-0.359083,-1.29438
-0.359776,-1.30106
-0.360433,-1.29623
-0.361126,-1.29401
-0.361857,-1.3041
-0.362491,-1.28955
-0.36314,-1.30232
-0.363818,-1.29516
-0.364482,-1.29725
-0.365093,-1.29904
-0.365772,-1.28928
-0.366473,-1.2971
-0.367114,-1.29425
-0.367785,-1.29389
-0.368456,-1.30271
-0.369098,-1.28841
-0.369739,-1.30129
-0.370373,-1.29222
-0.371074,-1.29879
-0.3717,-1.3038
-0.372394,-1.29647
-0.372998,-1.30075
-0.373773,-1.29828
-0.374422,-1.29743
-0.375108,-1.30321
-0.375757,-1.2901
-0.376369,-1.30275
-0.377047,-1.29651
-0.377599,-1.3
-0.378352,-1.30285
-0.379046,-1.29584
-0.379747,-1.30696
-0.380418,-1.30105
-0.381044,-1.30244
-0.3817,-1.30619
-0.382357,-1.29144
-0.38302,-1.30843
-0.383714,-1.29942
-0.384415,-1.3077
-0.385049,-1.30694
-0.38566,-1.30032
-0.386331,-1.31081
-0.38701,-1.3063
-0.387659,-1.30726
-0.38836,-1.31407
-0.388979,-1.29977
-0.38965,-1.31781
-0.390328,-1.30802
-0.390985,-1.31364
-0.391708,-1.31613
-0.392305,-1.30891
-0.393028,-1.31811
-0.393654,-1.31671
-0.394288,-1.31524
-0.394997,-1.32055
-0.395631,-1.30783
-0.396317,-1.32385
-0.397047,-1.31256
-0.397666,-1.3229
-0.39836,-1.32113
-0.399046,-1.32035
-0.399613,-1.32894
-0.400336,-1.32441
-0.40097,-1.32654
-0.401634,-1.32922
-0.402305,-1.32142
-0.403021,-1.33593
-0.403647,-1.32558
-0.404355,-1.33808
-0.405004,-1.33403
-0.405646,-1.33173
-0.406302,-1.33902
-0.406965,-1.33492
-0.40757,-1.33535
-0.408323,-1.34679
-0.408957,-1.33434
-0.409702,-1.35043
-0.410329,-1.33586
-0.410992,-1.34694
-0.411678,-1.34267
-0.412268,-1.34362
-0.412916,-1.35152
-0.413602,-1.34584
-0.414266,-1.35355
-0.414952,-1.35558
-0.415601,-1.34774
-0.416294,-1.36352
-0.416981,-1.35053
-0.417644,-1.36422
-0.418293,-1.35801
-0.418919,-1.35543
-0.419628,-1.36524
-0.420284,-1.35774
-0.420873,-1.36262
-0.421626,-1.36914
-0.422275,-1.36197
-0.422969,-1.37927
-0.423595,-1.36087
-0.424311,-1.37793
-0.424982,-1.36926
-0.425638,-1.37577
-0.426317,-1.38574
-0.42704,-1.3801
-0.427644,-1.3863
-0.428338,-1.38706
-0.428942,-1.37903
-0.42962,-1.39363
-0.430269,-1.37747
-0.430933,-1.39769
-0.431626,-1.38932
-0.432275,-1.39262
-0.432946,-1.40095
-0.43364,-1.39319
-0.434259,-1.40309
-0.434923,-1.39778
-0.435549,-1.39771
-0.436287,-1.41181
-0.436906,-1.40018
-0.437652,-1.41742
-0.438248,-1.40843
-0.438912,-1.41702
-0.439598,-1.4232
-0.44024,-1.41272
-0.44094,-1.42055
-0.441567,-1.42344
-0.442186,-1.41994
-0.442857,-1.43197
-0.443558,-1.41572
-0.444281,-1.43966
-0.444923,-1.42517
-0.445556,-1.43252
-0.446175,-1.43744
-0.446914,-1.43306
-0.447562,-1.44411
-0.448189,-1.44178
-0.448815,-1.43929
-0.449516,-1.45223
-0.450202,-1.43679
-0.450844,-1.4586
-0.45156,-1.44676
-0.452156,-1.45626
-0.452879,-1.45898
-0.453513,-1.45244
-0.454162,-1.46084
-0.454826,-1.4574
-0.455527,-1.46289
-0.456228,-1.46979
-0.456869,-1.45832
-0.457518,-1.47998
-0.458189,-1.4689
-0.458815,-1.47951
-0.459501,-1.4802
-0.460128,-1.47404
-0.460777,-1.48855
-0.461493,-1.48255
-0.462149,-1.48801
-0.462835,-1.49559
-0.463536,-1.47955
-0.464185,-1.50014
-0.464789,-1.48801
-0.465475,-1.50154
-0.466116,-1.50175
-0.46678,-1.49568
-0.46751,-1.50897
-0.468144,-1.5057
-0.468778,-1.51052
-0.469516,-1.51728
-0.470128,-1.50581
-0.470792,-1.52552
-0.471433,-1.51174
-0.472141,-1.52258
-0.472857,-1.52255
-0.473484,-1.52079
-0.474125,-1.5404
-0.474833,-1.53051
-0.47543,-1.53588
-0.476213,-1.54685
-0.476802,-1.53339
-0.477458,-1.55551
-0.478107,-1.54369
-0.478763,-1.55642
-0.479442,-1.55276
-0.480143,-1.55038
-0.480844,-1.56721
-0.481455,-1.55782
-0.482052,-1.56249
-0.482798,-1.56968
-0.483379,-1.55809
-0.484073,-1.57893
-0.484729,-1.56314
-0.48546,-1.58111
-0.486086,-1.57841
-0.486758,-1.57784
-0.487444,-1.59488
-0.488115,-1.58527
-0.488764,-1.59499
-0.489457,-1.59821
-0.490083,-1.58909
-0.490777,-1.60878
-0.491418,-1.58896
-0.492097,-1.61017
-0.492783,-1.60364
-0.493417,-1.60226
-0.494133,-1.6181
-0.494729,-1.60458
-0.495445,-1.62157
-0.496168,-1.62204
-0.496743,-1.61741
-0.497429,-1.6343
-0.49813,-1.62283
-0.498756,-1.63912
-0.49945,-1.63514
-0.500091,-1.63383
-0.500755,-1.6471
-0.501441,-1.63418
-0.502052,-1.65081
-0.502776,-1.65257
-0.503395,-1.64426
-0.504058,-1.66313
-0.504744,-1.65077
-0.505408,-1.66983
-0.506101,-1.66695
-0.50672,-1.66987
-0.507392,-1.68317
-0.508078,-1.66495
-0.508697,-1.68349
-0.509405,-1.68106
-0.510009,-1.67839
-0.51065,-1.67142
-0.511322,-1.64934
-0.511918,-1.6783
-0.512641,-1.67915
-0.513335,-1.68559
-0.513991,-1.69812
-0.514647,-1.68531
-0.515289,-1.70459
-0.516005,-1.70217
-0.516653,-1.70391
-0.517332,-1.71808
-0.517929,-1.70315
-0.518615,-1.7234
-0.519264,-1.71646
-0.519897,-1.72081
-0.520606,-1.73563
-0.521232,-1.72325
-0.521903,-1.74266
-0.522589,-1.73373
-0.523208,-1.74564
-0.523865,-1.75427
-0.524498,-1.73933
-0.525155,-1.75348
-0.525871,-1.74957
-0.526497,-1.75175
-0.527183,-1.76407
-0.527832,-1.74976
-0.52854,-1.77382
-0.529204,-1.76996
-0.52983,-1.77442
-0.530554,-1.78245
-0.531247,-1.77181
-0.531874,-1.79231
-0.53253,-1.77886
-0.533149,-1.78555
-0.53388,-1.79946
-0.534476,-1.7859
-0.535177,-1.80591
-0.535871,-1.79358
-0.536505,-1.80378
-0.537235,-1.81257
-0.537802,-1.80018
-0.538451,-1.81788
-0.539167,-1.81234
-0.539793,-1.82
-0.540516,-1.82693
-0.541165,-1.81587
-0.541814,-1.84311
-0.542537,-1.83345
-0.543156,-1.84147
-0.54379,-1.84929
-0.544461,-1.83606
-0.54508,-1.85804
-0.545796,-1.84931
-0.546408,-1.85441
-0.547191,-1.86526
-0.54781,-1.85198
-0.548481,-1.87254
-0.549144,-1.85503
-0.549763,-1.86916
-0.550502,-1.87719
-0.551128,-1.8675
-0.551754,-1.88785
-0.55247,-1.87739
-0.553082,-1.88996
-0.553738,-1.89759
-0.554394,-1.88778
-0.555065,-1.90989
-0.555729,-1.89208
-0.556393,-1.90506
-0.557094,-1.9099
-0.557765,-1.90302
-0.558436,-1.92423
-0.559085,-1.91168
-0.559726,-1.92478
-0.56045,-1.92465
-0.561001,-1.91929
-0.561725,-1.93986
-0.562381,-1.92311
-0.563067,-1.94431
-0.563783,-1.9441
-0.564335,-1.9378
-0.565051,-1.96052
-0.565722,-1.94435
-0.566363,-1.95665
-0.567034,-1.96333
-0.567676,-1.95808
-0.568317,-1.9708
-0.568973,-1.95748
-0.569622,-1.9704
-0.570368,-1.97427
-0.571031,-1.97768
-0.571747,-1.99396
-0.572411,-1.98039
-0.57303,-1.99747
-0.573694,-1.99115
-0.574275,-1.99299
-0.575028,-2.01496
-0.575647,-1.99261
-0.576304,-2.0102
-0.577034,-2.01212
-0.577601,-2.01425
-0.578287,-2.03283
-0.578951,-2.01507
-0.579629,-2.02775
-0.58033,-2.02538
-0.580972,-2.02799
-0.581643,-2.0439
-0.582299,-2.02244
-0.582955,-2.04942
-0.583731,-2.04364
-0.584298,-2.0414
-0.585006,-2.0627
-0.58564,-2.05688
-0.586296,-2.07392
-0.586982,-2.0668
-0.587676,-2.06269
-0.588295,-2.08323
-0.588951,-2.06498
-0.589682,-2.08164
-0.590353,-2.07298
-0.590964,-2.07978
-0.591613,-2.0947
-0.592366,-2.08397
-0.592948,-2.10274
-0.593627,-2.09621
-0.594223,-2.10509
-0.594961,-2.12289
-0.595603,-2.11443
-0.596289,-2.14798
-0.596953,-2.13836
-0.597571,-2.13972
-0.598273,-2.14913
-0.598921,-2.12681
-0.599577,-2.14428
-0.600271,-2.13321
-0.600912,-2.13627
-0.601636,-2.14936
-0.602262,-2.13297
-0.602926,-2.16226
-0.603612,-2.15259
-0.604186,-2.15916
-0.604902,-2.16713
-0.605543,-2.15933
-0.606214,-2.17835
-0.6069,-2.1766
-0.607504,-2.18363
-0.608273,-2.19533
-0.608862,-2.18265
-0.609548,-2.20772
-0.610249,-2.19479
-0.61083,-2.20558
-0.611539,-2.20931
-0.612158,-2.19374
-0.612814,-2.21563
-0.6135,-2.20859
-0.614104,-2.21333
-0.61482,-2.22809
-0.615424,-2.21362
-0.616155,-2.24283
-0.616848,-2.22931
-0.61749,-2.24147
-0.618161,-2.2465
-0.618892,-2.23719
-0.619466,-2.25824
-0.620189,-2.25093
-0.620801,-2.26316
-0.621472,-2.26911
-0.622121,-2.25541
-0.622784,-2.27907
-0.623478,-2.26449
-0.624037,-2.27564
-0.624768,-2.28473
-0.625424,-2.28103
-0.626118,-2.30131
-0.626774,-2.28517
-0.62746,-2.29575
-0.628139,-2.30619
-0.628772,-2.29553
-0.629451,-2.32068
-0.630085,-2.3066
-0.630689,-2.32249
-0.63142,-2.33153
-0.632039,-2.3181
-0.632687,-2.33635
-0.633388,-2.32431
-0.63406,-2.33803
-0.634708,-2.3443
-0.635365,-2.33011
-0.636066,-2.35405
-0.636737,-2.34496
-0.637415,-2.36404
-0.638131,-2.37215
-0.638683,-2.36151
-0.639362,-2.38385
-0.640033,-2.37377
-0.640629,-2.38315
-0.641323,-2.39769
-0.641964,-2.40518
-0.642635,-2.41986
-0.643344,-2.39634
-0.643903,-2.4064
-0.644716,-2.40205
-0.645387,-2.3975
-0.645999,-2.42039
-0.646707,-2.41837
-0.647296,-2.43964
-0.647997,-2.43847
-0.648564,-2.43567
-0.649265,-2.45584
-0.649936,-2.43245
-0.650592,-2.45036
-0.651301,-2.44883
-0.651942,-2.44856
-0.652658,-2.47063
-0.653292,-2.45107
-0.65394,-2.46393
-0.654589,-2.46951
-0.655245,-2.46615
-0.655932,-2.4889
-0.656633,-2.47671
-0.657274,-2.49992
-0.657967,-2.49519
-0.658557,-2.49451
-0.659265,-2.50835
-0.659921,-2.49458
-0.660533,-2.51332
-0.661219,-2.51165
-0.661853,-2.50965
-0.662509,-2.52909
-0.663262,-2.51857
-0.663859,-2.54352
-0.664612,-2.54641
-0.665186,-2.55376
-0.665879,-2.56707
-0.666506,-2.54543
-0.667132,-2.56466
-0.667878,-2.56774
-0.668467,-2.57982
-0.669213,-2.59458
-0.669891,-2.57364
-0.67051,-2.58888
-0.671196,-2.5763
-0.671823,-2.58273
-0.672501,-2.59537
-0.673165,-2.59039
-0.673814,-2.61713
-0.67453,-2.61583
-0.675141,-2.62465
-0.675857,-2.63416
-0.676513,-2.61834
-0.67717,-2.63498
-0.677856,-2.62731
-0.678519,-2.6311
-0.679198,-2.63993
-0.679765,-2.62384
-0.680399,-2.62628
-0.681055,-2.59984
-0.681719,-2.62695
-0.682367,-2.65084
-0.683046,-2.65065
-0.68368,-2.66885
-0.684396,-2.6628
-0.684985,-2.67433
-0.685641,-2.69336
-0.687872,-2.57371
-0.688385,-2.64282
-0.689049,-2.66255
-0.689787,-2.69707
-0.690451,-2.71638
-0.69104,-2.70125
-0.691711,-2.73184
-0.692375,-2.72401
-0.693009,-2.73369
-0.693754,-2.7635
-0.694366,-2.7372
-0.695007,-2.78628
-0.695708,-2.77586
-0.696282,-2.78639
-0.696983,-2.7957
-0.697677,-2.78235
-0.698333,-2.80785
-0.698967,-2.79629
-0.699683,-2.8073
-0.700377,-2.82398
-0.701003,-2.79197
-0.701681,-2.82764
-0.702345,-2.80819
-0.702979,-2.82463
-0.703673,-2.8326
-0.704366,-2.82514
-0.704978,-2.84635
-0.705686,-2.8395
-0.706387,-2.85521
-0.70708,-2.87321
-0.707685,-2.85478
-0.708326,-2.89249
-0.709012,-2.88074
-0.709646,-2.90143
-0.710317,-2.90315
-0.710943,-2.89302
-0.7116,-2.9089
-0.712263,-2.89234
-0.712942,-2.91566
-0.713613,-2.92327
-0.714232,-2.89643
-0.714985,-2.93651
-0.715597,-2.91572
-0.716275,-2.93749
-0.716946,-2.93803
-0.717618,-2.9347
-0.718251,-2.9667
-0.718923,-2.96619
-0.719519,-2.9817
-0.720235,-2.9836
-0.720914,-2.96769
-0.721547,-2.99849
-0.722263,-2.97607
-0.722942,-3.00294
-0.723606,-2.99449
-0.724284,-2.9978
-0.724955,-3.02076
-0.725671,-3.00813
-0.72626,-3.02928
-0.726969,-3.03888
-0.72761,-3.01865
-0.728237,-3.06244
-0.728885,-3.03294
-0.729579,-3.06977
-0.730287,-3.05585
-0.730884,-3.05148
-0.73154,-3.07685
-0.732271,-3.05968
-0.732927,-3.07987
-0.733673,-3.08486
-0.734277,-3.07694
-0.734978,-3.10899
-0.735619,-3.08778
-0.736283,-3.11726
-0.736961,-3.10395
-0.737558,-3.10477
-0.738214,-3.13879
-0.738893,-3.13097
-0.739542,-3.16027
-0.74025,-3.16343
-0.740884,-3.14287
-0.741585,-3.17551
-0.742241,-3.14702
-0.742979,-3.18043
-0.743576,-3.16004
-0.74427,-3.1753
-0.744941,-3.20041
-0.745575,-3.19586
-0.746208,-3.22957
-0.746857,-3.22479
-0.747484,-3.21136
-0.74817,-3.23459
-0.748848,-3.20665
-0.749527,-3.23876
-0.750183,-3.22303
-0.750899,-3.24138
-0.751518,-3.26224
-0.752234,-3.25794
-0.752801,-3.2761
-0.753516,-3.28419
-0.75418,-3.28364
-0.754836,-3.31094
-0.75553,-3.27581
-0.756276,-3.31098
-0.756895,-3.28902
-0.757484,-3.30096
-0.758177,-3.31912
-0.758841,-3.31455
-0.759512,-3.34346
-0.760161,-3.34151
-0.760869,-3.34663
-0.76154,-3.36758
-0.762204,-3.34205
-0.762831,-3.38616
-0.763532,-3.36324
-0.764143,-3.39118
-0.764792,-3.40118
-0.765515,-3.39161
-0.766142,-3.41278
-0.76682,-3.40444
-0.767424,-3.4033
-0.768192,-3.43389
-0.768804,-3.41347
-0.769505,-3.45022
-0.770146,-3.44083
-0.770795,-3.47175
-0.771436,-3.4742
-0.772107,-3.4615
-0.772778,-3.49578
-0.773487,-3.48472
-0.774128,-3.49141
-0.774911,-3.51118
-0.775448,-3.48138
-0.776209,-3.53539
-0.776843,-3.51035
-0.777469,-3.53588
-0.77814,-3.53681
-0.778774,-3.53804
-0.779505,-3.57664
-0.780168,-3.57379
-0.780825,-3.59178
-0.781496,-3.60887
-0.78216,-3.58693
-0.782816,-3.6256
-0.783465,-3.60716
-0.784173,-3.6319
-0.784799,-3.63454
-0.785478,-3.62727
-0.786164,-3.66343
-0.786887,-3.65392
-0.787529,-3.67158
-0.788222,-3.67902
-0.788826,-3.65833
-0.789468,-3.70139
-0.790109,-3.67764
-0.790788,-3.70948
-0.791503,-3.71788
-0.7921,-3.70991
-0.792756,-3.74309
-0.793495,-3.74889
-0.794143,-3.79525
-0.794829,-3.80081
-0.795478,-3.77751
-0.796239,-3.81187
-0.796865,-3.78036
-0.797499,-3.7974
-0.798237,-3.79941
-0.798841,-3.80346
-0.799468,-3.84149
-0.799945,-3.67771
-0.799609,-3.12889
-0.798886,-2.66518
-0.798245,-2.32654
-0.797536,-2.08295
-0.796932,-1.84955
-0.796209,-1.68755
-0.794345,-1.49549
-0.793696,-1.2709
-0.792935,-1.14256
-0.792294,-1.0573
-0.791615,-0.963299
-0.790922,-0.906974
-0.790303,-0.832849
-0.789594,-0.772563
-0.788938,-0.727842
-0.788289,-0.666477
-0.787641,-0.648903
-0.786955,-0.593272
-0.786216,-0.55054
-0.785575,-0.512358
-0.784881,-0.456758
-0.78421,-0.434989
-0.783614,-0.389363
-0.782928,-0.353719
-0.782271,-0.323764
-0.781623,-0.270875
-0.780966,-0.264028
-0.780295,-0.216015
-0.779639,-0.195325
-0.778916,-0.171749
-0.778237,-0.129091
-0.777521,-0.119374
-0.776902,-0.0848135
-0.776201,-0.0616923
-0.775575,-0.042908
-0.774889,-0.00818739
-0.774248,-0.00556734
-0.773584,0.0357878
-0.772801,0.0534241
-0.772182,0.0731876
-0.771541,0.104017
-0.770899,0.109691
-0.770243,0.147133
-0.76952,0.157026
-0.76893,0.175065
-0.768244,0.213113
-0.767529,0.204218
-0.766917,0.241637
-0.766186,0.247523
-0.765567,0.267462
-0.764874,0.300637
-0.764262,0.294294
-0.763591,0.328
-0.762883,0.336747
-0.762279,0.354471
-0.761526,0.378497
-0.760884,0.37834
-0.760235,0.408968
-0.75952,0.411285
-0.758915,0.430562
-0.758185,0.455567
-0.757543,0.453592
-0.756947,0.480236
-0.756216,0.484497
-0.755545,0.501988
-0.754874,0.527844
-0.75421,0.516275
-0.753561,0.55143
-0.752905,0.546776
-0.752256,0.563311
-0.75154,0.583238
-0.750944,0.575599
-0.750288,0.6078
-0.749542,0.61204
-0.748908,0.626434
-0.748185,0.648268
-0.747558,0.635183
-0.746924,0.667237
-0.746231,0.665802
-0.745642,0.681178
-0.744881,0.692953
-0.744344,0.687412
-0.743688,0.719707
-0.742942,0.720824
-0.742279,0.734205
-0.741607,0.753192
-0.740981,0.745784
-0.740317,0.770399
-0.739661,0.76394
-0.738997,0.789687
-0.738341,0.798328
-0.737648,0.798664
-0.736999,0.819709
-0.736298,0.817969
-0.735716,0.828731
-0.734963,0.840259
-0.734337,0.838699
-0.733613,0.86673
-0.732987,0.853802
-0.732353,0.87136
-0.731592,0.878653
-0.731003,0.881197
-0.73031,0.90926
-0.729631,0.896791
-0.72902,0.91074
-0.728304,0.921167
-0.727692,0.91846
-0.726984,0.945522
-0.726342,0.937891
-0.725716,0.954309
-0.725015,0.960543
-0.724351,0.964652
-0.723643,0.986041
-0.722972,0.97387
-0.72236,0.991751
-0.721637,0.999028
-0.720996,0.990243
-0.720302,1.01901
-0.719579,1.00885
-0.71896,1.03171
-0.718326,1.02854
-0.717662,1.02429
-0.717036,1.04473
-0.716335,1.03434
-0.715723,1.0581
-0.715007,1.06198
-0.714381,1.05745
-0.71368,1.08019
-0.713046,1.06537
-0.712405,1.08666
-0.711711,1.08667
